SI,SIname,workPackage,proc,procStepName,procStepName2,itemDate,itemDate1,time
 https://id.parliament.uk/IDPeeEPb , Drivers' Hours and Tachographs (Amendment etc.) (EU Exit) Regulations 2019 , https://id.parliament.uk/mD3WlaJh , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-01-14,2019-02-20,37
 https://id.parliament.uk/SLwLjmbt , Small Charitable Donations Act (Amendment) Order 2019 , https://id.parliament.uk/2Okp9IoF , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons ,2019-01-14,2019-02-20,37
 https://id.parliament.uk/Uc2cgBqZ , Combined Authorities (Mayoral Elections) (Amendment) Order 2018 , https://id.parliament.uk/0CtTZvRE , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2017-11-13,2017-12-20,37
 https://id.parliament.uk/V23AJWyJ , Automatic Enrolment (Earnings Trigger and Qualifying Earnings Band) Order 2018 , https://id.parliament.uk/GzLa0hCp , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-01-29,2018-03-07,37
 https://id.parliament.uk/X9tJrtug , European Union (Definition of Treaties) (Canada Trade Agreement) Order 2018 , https://id.parliament.uk/hTZ6jXdk , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-05-21,2018-06-26,37
 https://id.parliament.uk/ZTUvAHbl , Immigration  Nationality and Asylum (EU Exit) Regulations 2019 , https://id.parliament.uk/8GkQqkSE , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-02-11,2019-03-20,37
 https://id.parliament.uk/i9hQEgyv , Package Travel and Linked Travel Arrangements Regulations 2018 , https://id.parliament.uk/QXHttLOh , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-04-16,2018-05-22,37
 https://id.parliament.uk/k7Ytkpuk , Electronic Money  Payment Services and Payment Systems (Amendment and Transitional Provisions) (EU Exit) Regulations 2018 , https://id.parliament.uk/lZAXVvXl , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-10-09,2018-11-14,37
 https://id.parliament.uk/mEVKpToG , Credit Transfers and Direct Debits in Euro (Amendment) (EU Exit) Regulations 2018 , https://id.parliament.uk/JthygHIN , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-10-09,2018-11-14,37
 https://id.parliament.uk/mq7H4Pwt , Buckinghamshire (Structural Changes) (Modification of the Local Government and Public Involvement in Health Act 2007) Regulations 2019 , https://id.parliament.uk/QOdYdmEI , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-01-14,2019-02-20,37
 https://id.parliament.uk/pkLbSkvg , Official Listing of Securities  Prospectus and Transparency (Amendment etc.) (EU Exit) Regulations 2019 , https://id.parliament.uk/KnlArS9x , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-01-21,2019-02-27,37
 https://id.parliament.uk/rV6jwiVS , Package Travel and Linked Travel Arrangements (Amendment) (EU Exit) Regulations 2018 , https://id.parliament.uk/JuYPRCR7 , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-10-29,2018-12-05,37
 https://id.parliament.uk/u3TgTQAr , Transparency of Securities Financing Transactions and of Reuse (Amendment) (EU Exit) Regulations 2019 , https://id.parliament.uk/UQTpZLJ5 , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-01-28,2019-03-06,37
 https://id.parliament.uk/v4zsILtn , Local Authorities (Mayoral Elections) (England and Wales) (Amendment) Regulations 2018 , https://id.parliament.uk/V5zISCtq , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2017-11-13,2017-12-20,37
 https://id.parliament.uk/x1EaHBCd , Town and Country Planning (Fees for Applications  Deemed Applications  Requests and Site Visits) (England) (Amendment) Regulations 2019 , https://id.parliament.uk/0wWh6l8g , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-06-10,2019-07-17,37
 https://id.parliament.uk/z0qrw2Ka , Cambridgeshire and Peterborough Combined Authority (Business Rate Supplements Functions) Order 2018 , https://id.parliament.uk/bAycZdhj , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-06-04,2018-07-11,37
 https://id.parliament.uk/1fStCnaK , Cash Ratio Deposits (Value Bands and Ratios) Order 2018 , https://id.parliament.uk/ku4HUUqp , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-04-16,2018-05-24,38
 https://id.parliament.uk/2HexD0An , Electricity Capacity (No. 1) Regulations 2019 , https://id.parliament.uk/a6Q2qEDk , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-02-28,2019-04-08,38
 https://id.parliament.uk/OTtToU2f , Train Driving Licences and Certificates (Amendment) (EU Exit) Regulations 2019 , https://id.parliament.uk/SEzsGfrU , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-02-11,2019-03-21,38
 https://id.parliament.uk/R6x5TE0A , Aviation Statistics (Amendment etc.) (EU Exit) Regulations 2019 , https://id.parliament.uk/7s6EkIzQ , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-02-11,2019-03-21,38
 https://id.parliament.uk/VIqyNL58 , Restriction on the Preparation of Adoption Reports (Amendment) Regulations 2018 , https://id.parliament.uk/zlDxL3xS , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-04-16,2018-05-23,38
 https://id.parliament.uk/XfLn8n5h , Trade Barriers (Revocation) (EU Exit) Regulations 2018 , https://id.parliament.uk/fMs2M38s , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-10-22,2018-11-28,38
 https://id.parliament.uk/fWlupLc7 , Aviation Safety (Amendment etc.) (EU Exit) Regulations 2019 , https://id.parliament.uk/LusOLs7w , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-02-11,2019-03-21,38
 https://id.parliament.uk/hJnS7Qly , Aviation Noise (Amendment) (EU Exit) Regulations 2019 , https://id.parliament.uk/GXYIv2KS , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-02-11,2019-03-21,38
 https://id.parliament.uk/lqPkaynG , Mobile Roaming (EU Exit) Regulations 2019 , https://id.parliament.uk/RB1QiRUN , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-02-04,2019-03-14,38
 https://id.parliament.uk/oPe8W6LR , Renewables Obligation (Amendment) Order 2018 , https://id.parliament.uk/LZZDP3oe , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-06-04,2018-07-11,38
 https://id.parliament.uk/td1EMisB , Zoonotic Disease Eradication and Control (Amendment) (EU Exit) Regulations 2019 , https://id.parliament.uk/Wofjg9AH , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-02-14,2019-03-25,39
